,AICAR,Camptothecin,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Methotrexate,ATRA,Gefitinib,ABT-263,Vorinostat,Nilotinib,RDEA119,CI-1040,temsirolimus,AZD-2281,ABT-888,Bosutinib,lenalidomide,Axitinib,AZD7762,GW 441756,CEP-701,SB 216763,17-AAG,VX-702,AMG-706,KU-55933,Elesclomol,BIBW2992,GDC-0449,PLX4720,BX-795,NU-7441,SL 0101-1,BIRB 0796,JNK Inhibitor VIII,681640,Nutlin-3,PD173074,ZM-447439,RO-3306,MK-2206,PD-0332991,NVP-BEZ235,GDC-0941,AZD8055,PD-0325901,SB590885,AZD6244,AZD6482,CCT007093,EHT 1864,BMS-708163,PF-4708671,JNJ-26854165,TW 37,CCT018159,AG-014699,Doxorubicin,etoposide,Gemcitabine,Mitomycin-C,Vinorelbine,NSC-87877,Bicalutamide,QS11,Midostaurin,CHIR-99021,AP-24534,JNK-9L,PF-562271,DMOG,FTI-277,OSU-03012,shikonin,AKT inhibitor VIII,embelin,FH535,pac-1,IPA-3,GSK-650394,BAY 61-3606,thapsigargin,Obatoclax Mesylate,BMS-754807,OSI-906,Bexarotene,Bleomycin,LFM-A13,AUY922,Bryostatin 1,Pazopanib,LAQ824,Epothilone B,GSK-1904529A,Tipifarnib,AS601245
TT,3.322537796,-0.847981691,0.085981622,1.915541803,0.037402309,-0.715264337,1.213821808,2.407226129,0.691858905,0.576656647,0.151905352,1.799983858,1.768206965,1.804307694,-0.41567454,2.294706075,2.241213155,1.223499192,2.098408009,0.937905837,0.070302288,0.558316391,-0.31335476,2.936997213,1.274617389,2.044768732,-0.115352957,1.581361319,-1.108771618,1.333813464,3.017591845,2.495440893,2.378146205,0.846758717,2.620519441,2.31979657,2.016894409,1.685515993,0.719212074,1.083801857,1.96867947,0.606260331,0.736971244,-0.1212763,-0.354427292,1.111821669,0.415479542,-0.318403868,1.131860885,1.218005366,2.199314808,2.682621814,2.34325846,2.471427448,2.213686267,1.211719388,0.017067773,1.521186779,1.863683133,0.957591103,2.710500046,1.697629769,0.565582572,0.356215717,2.938355686,1.856797394,1.654562088,1.306243148,2.186079036,1.219814203,0.55047781,2.244927675,2.730507558,1.786175465,2.820856445,0.230131343,0.726502141,1.371589267,0.960538226,2.363054037,3.311175784,2.078689302,1.88341704,-0.663765263,1.872939686,1.876944749,2.168056683,2.831938772,1.771955361,2.737895776,0.920649581,-1.942539285,0.753000619,-0.75165778,0.411738095,1.718179281,2.091214789,1.745937647
TUR,2.746543448,-2.001135599,-2.584119483,2.003193287,-1.460752964,-2.2316995,-2.315803666,0.584824424,1.241047294,1.990903621,-0.154835103,1.668059961,0.922649507,1.740144593,-1.106684833,2.225707539,2.604328508,1.207540607,2.257198666,0.492648026,-0.732928831,2.257821444,-1.397976565,2.797760665,-1.283685892,1.569803874,2.457851837,1.805907635,-1.138372262,1.514850856,2.192639923,1.223457065,0.027169028,2.329956889,2.970688041,3.092731739,2.812007695,0.533471273,2.615339176,1.992060582,0.500075764,2.538687503,-0.625537794,-0.323682283,-1.773451071,-0.603600277,-0.892989365,0.595440318,2.711376452,1.572727545,1.364479583,2.181211029,1.471006657,2.759518864,1.611768882,1.912808788,-0.544812439,0.592315569,2.212023354,-1.117384547,-0.141317687,-1.4943869,-0.721994599,-2.142805499,3.1161198,2.273843436,1.22406334,-0.383270526,2.826930922,1.007135852,-0.440477532,0.423850568,2.232014363,1.817144136,0.935982782,-0.331619449,1.777830497,1.564551517,0.981490329,1.671182972,2.729083507,0.669145303,0.409153174,-1.902727944,0.06352686,0.741619932,2.65613984,2.122911772,1.275353953,3.353578126,-1.111625802,-0.577756281,1.760361001,-1.408661947,-2.731464309,1.998151996,-0.059887472,1.224231412
TYK-nu,3.602294232,-2.306240936,-1.924308471,1.199683785,-0.179899106,-2.540353891,-0.704933774,3.042881682,1.297493851,1.477619659,0.175660392,1.840178362,-0.355311082,0.013562148,-3.108952204,1.343704956,1.837225479,0.36344064,2.758503049,1.81363938,-0.551914891,1.663003036,-0.733628479,1.828736325,-1.399546106,1.45709881,1.908641298,1.654401399,-1.906957538,1.884264348,1.710628637,1.093184355,0.466329346,0.68135723,2.662134841,2.779216724,2.335557116,0.952543921,2.502128159,1.307168195,1.175868486,1.669401931,0.612290075,-0.000761753,-2.00249581,0.291864132,-0.49669869,-1.820166826,0.255618783,1.163160922,2.45647588,2.895000502,1.97383194,2.608425642,1.876853547,0.793694446,-0.488820588,1.572392704,1.539424107,-0.178782535,0.382443195,-1.13880395,-1.231164055,-0.954342581,3.050044066,1.961861915,1.824514114,1.60633108,0.033068919,1.773659098,0.418406687,1.767134692,5.068095001,1.983593577,0.634809113,0.061502613,1.75450758,1.354685657,0.302784467,2.003939839,3.039632725,2.490666259,1.4368963,-3.489154005,-0.745957665,2.213095193,2.242109538,0.851843437,0.481538773,2.941239835,-0.16780053,-0.367760133,2.185272117,-0.68260018,-1.212138048,1.147390821,2.006278949,0.243568849
U-118-MG,3.154558336,-1.72131923,-1.345257558,1.225079155,0.618620352,-1.730683054,0.669443229,1.665875894,1.087928089,0.472011655,1.375145705,1.777287194,0.824240548,1.165274633,-1.777282852,2.500387941,2.326552455,1.741889154,2.523513254,1.447349334,0.37985784,2.114244123,0.524948243,3.061615843,-0.559415591,2.340396025,1.615072994,2.313809386,0.275444761,1.566845895,3.084628673,2.818461745,0.783718702,1.416321164,2.46178915,2.861212391,2.834813801,1.894698708,2.578486249,2.215606718,1.03009179,2.430742307,1.684577483,0.926066101,-0.87411319,1.040982158,0.266284622,-0.243506745,2.603173719,1.142081571,1.350403005,2.372928157,0.94852564,2.424397698,2.420480362,0.603216361,-0.721169873,0.6299081,0.436694828,-0.067352125,2.634145864,0.130844676,0.497322337,-0.9189415,2.970924298,1.806504356,1.907537321,1.052229951,0.997580505,0.413084408,1.394259873,2.088008393,2.894524515,1.49329465,2.913181372,-0.074767269,0.995748217,1.464552607,1.772436994,2.009067119,3.508570009,2.120464523,0.831483712,-1.496393775,-0.388238855,0.604688185,2.044507721,1.672925796,1.817331751,2.732071453,-1.589039211,-0.169494713,1.420403967,-0.785730788,-1.745231484,1.563458398,1.51256777,2.091998257
U-2-OS,3.337897055,-1.758691139,-1.95639545,0.569444319,-0.847486595,-2.588381649,-0.252927026,2.323619664,1.164951084,0.77012485,0.272974494,2.212372527,0.438990074,1.130171913,-1.312315888,2.572422195,2.59778369,0.131246398,1.720808066,0.853583221,-0.928720943,1.691601762,-1.100878316,2.232820414,-0.765158259,2.177234629,1.94361981,2.812762065,-2.08755499,1.58977838,2.880568028,2.694210094,0.200868147,1.884353813,2.285831267,1.455628289,1.921370035,0.103312143,0.46399675,1.625971614,0.604226095,1.621765038,1.40974334,0.571167599,-1.530127599,0.4966279,-0.119357587,0.204177036,2.639277488,1.377432265,1.956155642,1.681076201,1.505087482,2.483978558,1.864409273,0.889635743,-0.258205441,0.833048041,0.81191918,0.991843041,2.908792826,2.048045483,1.37472357,0.799525284,2.566273454,1.973566586,2.909657941,0.068172508,0.975434527,-0.066279418,1.24345676,1.431800288,5.06963501,1.796241109,3.04737967,2.776293488,2.114614142,2.953784432,2.001724937,1.939915278,3.448070616,2.905474382,2.848226552,-1.350051301,2.080969782,0.690885651,1.733424755,1.976325658,2.42250374,2.643589598,-1.405016045,-0.217326605,1.408209412,-0.987665996,0.302059629,1.785339883,1.353668105,2.550032143
U-266,3.895915086,-1.157967629,-1.96640507,2.186212799,1.191380509,-2.36808751,0.742613163,0.614717347,1.275655353,2.291968716,0.442669417,1.947825952,1.358182596,0.878685876,-0.820711037,2.224128444,2.100336711,0.599316831,2.046395599,2.107430477,-0.117694239,2.191177219,-0.838867587,1.319724083,0.911571523,1.830124764,2.354528837,2.783883653,-1.80076472,1.210316617,2.19223212,2.379118156,1.304891189,2.176084617,2.495342308,2.243668221,3.128230536,0.791377485,2.378795909,1.856842561,0.4540336,2.009317273,1.877668284,1.019324761,-0.686573975,2.06684392,0.51538725,-0.235366329,1.621475363,-0.311809541,1.987539336,2.55322479,1.778059306,2.617350485,1.989870665,1.531028883,-0.14430168,1.695775931,2.169588524,-0.393506903,1.206680583,-0.811572671,-0.007895235,-1.463317743,3.192364075,2.034722642,1.67394295,0.904099743,2.297273038,0.535755958,-0.195777175,1.362581049,2.162826861,1.95549462,1.179695451,-0.159777614,1.55649773,1.57763558,1.380776066,0.892661734,1.501730726,2.208422166,0.691110588,-1.835779182,-1.004983851,0.860740174,1.306856302,2.539171872,0.994659064,2.834070895,-0.685929949,-0.199895195,1.927450757,-1.328655002,-1.71916545,1.86342169,1.354568454,1.579297073
U-698-M,2.609376313,-1.858083774,-2.825350959,2.314926391,0.268568576,-0.798611094,-2.338961985,2.625251079,1.397762893,2.605761246,0.385132347,1.263842109,2.550745689,1.334547856,-1.684795499,2.824388562,2.897196729,0.688203882,2.40697337,1.912578177,-0.619840719,2.433646868,0.486482781,3.05760991,1.488679402,2.051123763,2.429227487,1.175361557,-2.021484902,1.861635,2.493596444,1.33472114,1.148398818,1.366911481,3.066319686,2.56045912,3.204284186,0.430255978,2.607025043,2.381975813,2.086128332,1.679663875,0.80789023,1.21513164,-1.804992142,0.189506569,-0.607434663,1.592869689,2.790454094,2.893769711,2.372868483,3.030609388,1.063287957,2.844156344,1.950422598,0.865092893,-0.496051592,0.720962715,2.81770173,-0.85542767,1.095610324,-0.462777251,0.204909257,-1.914553349,3.174601461,1.813734056,1.291885807,1.742861105,1.995411164,-0.148355429,-0.549826369,0.999869671,1.1248492,2.040397558,0.834406514,-0.521621548,1.591081698,1.400548457,0.258423891,0.771654001,0.51035204,2.014708605,0.009242655,-1.111502896,-1.026460654,1.73423124,1.780147024,2.611412285,1.114160344,2.862961729,-1.131843078,-0.531807056,1.041101155,-0.637437463,-2.110248614,0.614781623,0.601055311,0.474105388
U-87-MG,3.557039879,-2.17837248,-1.523178887,1.209343363,0.241190652,-2.346062266,1.268591988,3.037008717,1.427223693,2.322141326,1.314737079,2.389233743,1.117564344,1.178680435,0.412005621,1.83019512,2.798291372,1.518844628,2.791641021,1.852620784,0.083982998,2.492099431,0.695235978,2.831127944,-0.986885135,1.998594108,1.602457174,2.949509671,-0.642955174,0.613293296,3.123342117,2.967063854,1.041693098,1.65419815,2.480188905,3.093927787,2.402403723,0.654813585,2.835345812,2.204395406,1.341171282,2.43992112,2.125818939,1.213579906,-0.52182306,0.965822721,0.904896417,0.392485821,2.700388802,1.772862602,1.213565574,2.285217174,1.763141355,1.789467418,2.159688263,1.48699738,-1.084934931,1.766630042,2.73412002,-0.460868961,1.44022343,-0.719939951,0.105074076,-1.567263686,3.13271897,2.407870188,1.802848465,0.428335093,2.841725164,2.111012103,0.436544996,1.423745429,2.168208686,1.56754424,2.430126477,0.105775895,2.122463146,1.618407073,1.350351833,2.83426659,3.188425923,2.595180095,1.177039671,-0.880056075,0.35906078,1.115328162,2.757881574,2.796184176,1.043643515,2.983379863,-1.482830324,0.297222458,2.353952093,-0.546771107,-1.661511669,2.50221719,2.233427123,2.560278887
U251,3.459556402,-2.728417733,-2.29943337,1.063711394,0.053075563,-2.510311136,1.086104486,2.668726562,1.272646561,2.132293836,0.731666337,2.269316785,1.602239592,1.04304636,-0.376903769,0.899829503,2.601117769,2.187912193,2.649111652,1.672042007,1.814008096,1.857199551,1.509175496,2.479919642,-0.977781454,1.809320755,1.728601914,2.087301796,-2.006285463,1.60643922,2.435116955,1.171702626,1.448976635,1.591202866,1.42758546,2.055943129,2.069352839,1.335227093,2.364932361,2.033497053,1.421876659,0.214237468,0.984772292,-0.089439908,-1.415350516,2.163301159,1.2139838,-0.622581117,2.688908227,1.196957719,1.697086197,2.68694869,1.653624881,2.767289695,1.868155498,0.990518877,-0.410741824,1.247162595,0.609799396,-1.187808003,-0.300310291,-1.652328078,-0.890309334,-2.161963966,3.189645856,1.7608574,2.291299034,-0.210270188,2.474854466,1.38141822,0.118705276,0.240625635,2.332888377,1.407246147,2.572438264,0.156081528,1.283391875,0.986416965,0.337247906,2.468520715,3.310339767,1.7380843,1.625847406,-3.4826752,-0.475524663,0.648246618,2.079580909,2.020503396,0.639799156,2.688634622,-1.3221114,-0.748226854,1.839149403,-1.078652862,-1.966536227,1.64014134,0.850710797,2.019237862
UACC-257,4.907793868,-0.935676604,-1.043216604,2.034590172,0.649760135,-1.410267968,1.283968184,1.979425218,1.437439168,1.771716933,0.701434229,2.021226931,-1.175854481,-0.015594646,-0.08690276,2.346599488,2.631312961,2.052968211,2.607123627,2.163422327,0.825156041,1.43589612,0.05249578,2.052299832,-0.241901592,2.058677881,1.660879336,2.503584349,-1.658229271,1.62052035,2.840851363,0.184014046,1.499788655,1.906122824,2.634108081,2.174829506,2.30153883,2.141165169,1.074431954,2.345722213,1.750019581,2.557546741,1.24430624,1.207367323,-0.669603049,2.18737193,0.539616974,-1.835133917,0.053578476,-0.492355311,1.617808586,1.959461569,1.411678122,1.68784164,1.128571538,0.985284325,-0.258228893,2.522384088,1.128744822,-0.441237113,1.751101843,-0.438754252,0.194696822,-1.516567622,2.837758318,1.946597767,2.56420795,0.581886422,2.337319049,1.442288934,0.094346133,1.260219224,3.038612567,1.0106519,2.557130252,1.420889074,1.915359833,1.635584722,0.584416621,2.04619148,2.493163452,2.586257515,2.750622342,-0.937839825,-0.225576028,1.017726992,1.901753387,2.302032188,2.369406897,2.986363032,-1.124645082,-0.662533604,1.776535431,-1.331997679,-1.52700589,1.543700605,1.299571082,2.144332479
UACC-62,3.400997003,-1.508253923,-2.09358126,1.093970862,-0.176835159,-2.396221541,1.253236638,2.995189199,1.372603779,2.149590916,1.628904405,2.17264761,2.694749054,2.801285399,0.418344583,2.313041553,2.392226032,1.909551579,2.528307865,2.224542761,-0.110403303,2.155778744,0.04818671,2.345161973,-0.491780305,2.274461437,2.167045646,3.098779724,-1.634619286,1.050643908,2.802200023,2.783166199,0.999197383,1.933239737,2.43825039,2.498432747,2.728376475,1.321263222,1.249533409,2.163387583,1.101539747,1.780124875,1.741188203,1.742115422,-0.774455635,1.684910152,0.649865234,0.524963878,2.50904343,2.212626589,0.841665316,2.635986404,2.627910698,1.346269464,2.453210966,1.245336821,-1.464011476,1.569146353,1.498556127,0.121050901,0.465377807,-0.090123488,0.333513407,-1.475624944,3.088728847,1.960235482,3.013653229,0.629168496,1.670809479,0.319844423,-0.431251815,0.97187722,3.931600629,1.071867445,2.95384089,0.089897221,1.43223936,0.242466175,-0.591226793,2.418637216,3.588028093,3.345955389,2.677923182,-1.177566904,-0.51940708,2.052604707,1.665463314,2.288797064,2.273509464,2.406431804,-0.91650728,-0.701679171,2.832607585,-0.95706387,-0.890868271,1.810095537,1.583994447,2.634276587
UM-UC-3,3.775698899,-2.383344275,-2.100160387,0.847306363,-0.093600884,-2.232346164,1.104452125,2.809387162,1.26996957,1.878231564,0.695203406,1.842541678,1.402024624,1.016776321,-1.535191038,2.437395264,2.679011959,0.49081704,0.68839888,1.421234772,-0.031393845,1.455382044,0.162071318,2.762488135,-0.342276167,2.251205836,1.415794365,1.924535607,-1.568072342,1.526551184,3.005629638,1.670300486,1.33258528,0.822386545,1.609111868,1.755030471,2.659377505,1.216160484,2.462782382,2.211083975,1.224102861,0.437648538,1.126374538,0.903984207,-3.502037786,0.757571134,0.169305795,0.83314402,2.105741937,1.427133185,1.014121451,2.203845154,1.397578752,2.540860278,1.57834775,0.839763536,-0.787506618,0.738168159,1.834822093,-1.065390811,0.059008894,-1.791655827,-0.992115778,-1.673352273,3.155135514,1.992676846,1.4032033,0.002981866,2.016373255,1.566643513,0.103647852,1.841828132,2.421098363,1.740141553,1.233199593,-0.014454189,1.752204517,1.005847735,0.222615877,2.380018883,3.216555611,0.981178071,0.870067302,-2.915978663,-0.53551376,0.673525597,2.197183946,1.61333321,-0.019720878,2.405541501,-1.305372387,-0.995984473,1.913990937,-0.846221929,-2.732143546,1.856714009,1.101924966,1.476759322
UMC-11,3.502242338,0.399866221,-1.117950432,2.955598045,1.924989879,-1.805300926,0.981525941,2.612698666,1.197342938,0.68927659,2.044927249,2.079665596,2.406856979,1.320487573,-1.048437692,2.570471345,2.525535329,2.229759506,2.356433218,1.446137218,0.247358068,1.850778941,0.050096303,2.815542418,-0.257792862,1.457205213,1.0983555,2.647645908,0.416137932,1.422448191,2.921345674,2.261641933,0.463111224,2.197058869,2.610224056,2.635723222,2.822821193,0.798430427,1.952504172,1.259565177,0.375654304,1.763864455,1.615560272,1.283579056,-0.338789217,2.262117051,0.414752099,1.71860489,2.202769841,1.733566335,2.336609679,2.728314805,1.355758799,2.181961056,1.892586299,1.177307631,0.118558051,1.952128941,2.226038905,-0.479803766,1.38595486,0.922174823,-0.246407832,-1.113446364,3.268904599,1.819826339,2.567383945,0.251096909,2.100500005,1.571129341,-0.747095082,1.038907968,2.167219798,1.761011574,1.408776166,1.670172369,2.038359414,1.747572766,0.037840513,2.169358264,3.293857423,1.277365171,1.18401748,-2.038720747,0.146117076,0.400051665,2.074981296,1.815142039,3.372222822,2.612187067,0.445159661,-0.427192464,1.852715026,-0.799132682,-1.191012662,1.841934968,1.696319068,2.022706572
VA-ES-BJ,2.913446291,-2.459742755,-2.485053003,0.389949975,-1.144763774,-3.371018089,0.704051288,2.767401743,0.799658612,1.109865172,0.122140112,1.509336619,0.742014271,1.023950432,-2.229434654,1.19339607,1.752833375,0.843259607,2.465092394,0.35209904,-0.646710519,1.266649388,-0.410412628,1.353652905,-1.35190487,1.530302185,1.868786962,1.977310638,-2.116844244,1.549798099,2.330458065,1.00064619,-0.006708547,0.921523381,2.314200251,2.893839633,2.483683238,0.176780437,0.4050226,2.100196433,0.445439347,1.720058039,-0.136529591,-0.135329201,-1.748948177,0.207554544,-0.465115058,-0.275354862,2.346362797,1.062630435,0.93634871,2.552571898,1.302624172,2.251713092,1.754917554,0.940105973,-1.402702124,1.301366889,1.521206322,-1.476727184,-0.382150481,-2.279345513,-1.282657049,-2.373365057,3.333855076,2.093712851,0.410653227,-0.604098847,2.418164704,1.068908596,-0.687639299,0.279474145,2.957615343,1.659378414,0.9775161,-0.397306489,1.3457735,1.02866383,0.0901287,2.189900827,2.793865043,0.956301683,1.085735336,-1.740527207,-0.154991883,-0.198962897,1.739024548,1.739682504,-0.584242469,2.055257812,-1.367326667,-0.914048739,1.048865472,-1.259508284,-2.361988713,1.7400725,0.373817238,1.084388155
VM-CUB-1,2.934227717,-2.962324398,-2.377700184,0.328566359,0.318197144,-2.372541634,-0.872710418,1.966222666,1.173700815,1.329470954,0.714192064,1.421949621,0.562020055,0.792152266,-1.122025417,2.189084354,2.428113956,1.527358972,2.132461908,0.996181208,-0.660237923,1.844828238,-0.420090881,2.572690155,-1.436820298,2.006235519,1.123852494,1.203710129,-1.543267179,1.415317076,2.618778788,2.028930446,0.30988301,1.025977284,1.45013707,2.103505323,1.889445047,0.991886036,1.641510671,2.205163238,0.419588836,1.180024143,0.378548442,0.634763512,-1.475841657,1.486306417,-0.325266589,-0.345571159,2.236680423,0.598714898,1.500756753,2.815779977,2.839793422,2.719099945,2.698582571,1.38246791,-3.408321379,0.794138729,2.450937434,-1.12288532,0.411409334,-1.45985658,-0.583651394,-1.719699746,3.331871653,2.028067069,2.334703728,-0.132710405,2.534832705,1.075878589,0.542173231,0.576928081,2.178272158,0.6205699,1.045226518,0.012231035,1.486430191,1.033303398,0.91114852,2.422805575,3.308821473,1.324053565,1.719521685,-1.657304224,-0.147161554,0.496534961,1.879192223,2.076257253,0.691672158,3.022527602,-1.274795016,-0.742706102,2.871130809,-0.92481403,-2.51052698,1.822554143,0.760729758,2.456337886
WM-115,4.228736662,-0.990048536,-1.993309613,1.523670943,0.601334997,-2.11674479,0.261817468,2.262654273,1.293968683,-0.556924912,0.577715457,1.192240412,-0.375606966,-0.30753174,-0.29161615,1.698293371,1.95587256,2.323087219,1.481583899,1.443680848,0.493913125,1.91595308,0.567776194,2.056764379,-1.424585354,1.526120364,2.000283514,2.429600112,-1.468380913,1.070362614,1.749000726,-0.052116641,0.589367578,1.067530146,2.616271606,2.948920768,2.834609248,2.396731837,0.840877502,1.473642824,2.005910667,1.778620913,1.135079875,1.565964277,-1.166629198,0.027986805,-0.161631377,-1.314225915,-0.070403044,-0.572610326,1.335642119,2.59382553,2.611894352,1.749206148,1.910685088,2.039235386,0.08110406,1.545466446,1.631555772,1.707896925,2.84645159,1.944831057,1.92550669,-0.965193428,1.82745255,1.976907179,2.913663873,0.372853973,0.764556761,1.250626962,2.365833956,1.960756636,2.343112537,1.806225104,1.38704407,1.027112964,2.132541818,1.138531213,3.140103279,1.803856897,3.351297211,2.920218245,2.560011362,-1.65916257,0.654062256,1.716746109,2.207169244,1.492668831,0.850857154,2.668411265,-0.186474325,-0.808603341,0.760153883,1.571400341,0.056578148,1.667308631,2.89216065,1.584899082
WSU-NHL,2.982463936,-2.450920931,-2.606967716,1.258694851,-0.907923884,-2.338596743,-1.898911364,2.381954967,1.37931276,0.337800762,-0.119427508,1.096247434,1.632678424,1.089296117,-2.370563423,2.377299765,2.716954096,-0.100772389,2.007865861,0.781659277,-1.403462139,1.728550668,-1.384681074,2.427620598,0.573941873,1.385845418,2.390192665,0.902169916,-2.067725538,0.804524013,1.315528364,1.420644566,0.392151848,0.085210749,3.066476467,2.184169009,2.959203992,1.878152088,1.756082332,1.42789685,0.266713704,2.279285146,-0.729076639,0.293867098,-1.763596495,-1.344291253,-1.238146642,1.062122745,2.114636291,2.164249658,1.419990207,2.553181647,1.984612431,1.647942572,2.737166161,1.504970657,-1.93061269,0.720891925,1.99385943,-0.810839958,0.639530328,-1.298006319,-0.716611953,-1.472954468,3.209824481,2.343236311,1.628684652,0.143591653,2.049256296,-0.149435954,-0.231581887,1.742082849,3.843670328,1.757252756,0.899482067,-0.584470039,1.707450036,1.134318991,1.072717793,0.853223191,0.741992122,1.71028815,0.141412798,-2.256573282,-1.121800019,1.092677968,1.345524215,3.029262641,1.500153897,2.576035525,-1.13498433,-0.664145705,2.547219652,-1.396758369,-2.382358861,2.108824128,1.325635699,1.01048296
